iter,elapsed_s,best_obj,curr_obj,alpha,selected_orders,gap_abs,gap_pct
43294,53.335,26824,25489,0.1,87,355,1.306
43295,53.337,26824,25371,0.1,88,355,1.306
43296,53.339,26824,24340,0.2,87,355,1.306
43297,53.339,26824,25650,0.35,87,355,1.306
43298,53.341,26824,25123,0.35,87,355,1.306
43299,53.343,26824,24689,0.35,87,355,1.306
43300,53.343,26824,25940,0.5,88,355,1.306
43301,53.345,26824,24996,0.1,88,355,1.306
43302,53.347,26824,24998,0.35,87,355,1.306
43303,53.347,26824,24846,0.05,88,355,1.306
43304,53.349,26824,25297,0.1,87,355,1.306
43305,53.349,26824,25016,0.05,88,355,1.306
43306,53.351,26824,25419,0.05,87,355,1.306
43307,53.354,26824,25172,0.05,88,355,1.306
43308,53.355,26824,25155,0.35,88,355,1.306
43309,53.357,26824,26182,0.5,88,355,1.306
43310,53.357,26824,25538,0.5,87,355,1.306
43311,53.361,26824,26224,0.1,87,355,1.306
43312,53.361,26824,25524,0.35,87,355,1.306
43313,53.363,26824,25365,0.1,88,355,1.306
43314,53.365,26824,25579,0.05,88,355,1.306
43315,53.365,26824,25094,0.5,87,355,1.306
43316,53.367,26824,25125,0.1,88,355,1.306
43317,53.369,26824,25282,0.35,88,355,1.306
43318,53.369,26824,24854,0.1,88,355,1.306
43319,53.369,26824,24886,0.35,87,355,1.306
43320,53.373,26824,25431,0.1,88,355,1.306
43321,53.373,26824,25319,0.2,88,355,1.306
43322,53.375,26824,25222,0.5,87,355,1.306
43323,53.375,26824,25045,0.2,87,355,1.306
43324,53.377,26824,24473,0.1,88,355,1.306
43325,53.377,26824,25068,0.2,88,355,1.306
43326,53.379,26824,24794,0.35,87,355,1.306
43327,53.379,26824,24526,0.1,88,355,1.306
43328,53.381,26824,25345,0.35,88,355,1.306
43329,53.383,26824,25624,0.05,88,355,1.306
43330,53.385,26824,25224,0.05,87,355,1.306
43331,53.386,26824,25108,0.05,88,355,1.306
43332,53.388,26824,25431,0.35,88,355,1.306
43333,53.392,26824,25975,0.2,87,355,1.306
43334,53.394,26824,26131,0.5,87,355,1.306
43335,53.394,26824,25158,0.05,88,355,1.306
43336,53.396,26824,25742,0.35,87,355,1.306
43337,53.398,26824,24725,0.35,87,355,1.306
43338,53.4,26824,24995,0.35,88,355,1.306
43339,53.401,26824,26040,0.35,88,355,1.306
43340,53.403,26824,25354,0.5,88,355,1.306
43341,53.403,26824,25745,0.5,88,355,1.306
43342,53.405,26824,25060,0.05,88,355,1.306
43343,53.407,26824,24762,0.5,87,355,1.306
43344,53.407,26824,25204,0.35,88,355,1.306
43345,53.409,26824,25925,0.35,87,355,1.306
43346,53.411,26824,25547,0.5,87,355,1.306
43347,53.411,26824,24568,0.1,87,355,1.306
43348,53.413,26824,24719,0.05,88,355,1.306
43349,53.415,26824,24685,0.05,88,355,1.306
43350,53.415,26824,25640,0.2,88,355,1.306
43351,53.417,26824,24964,0.35,88,355,1.306
43352,53.417,26824,25202,0.05,88,355,1.306
43353,53.419,26824,25476,0.05,88,355,1.306
43354,53.422,26824,24901,0.1,87,355,1.306
43355,53.424,26824,25370,0.2,87,355,1.306
43356,53.425,26824,24619,0.35,87,355,1.306
43357,53.426,26824,25460,0.35,88,355,1.306
43358,53.427,26824,25507,0.5,87,355,1.306
43359,53.43,26824,25614,0.1,88,355,1.306
43360,53.43,26824,25162,0.35,88,355,1.306
43361,53.43,26824,25013,0.35,88,355,1.306
43362,53.43,26824,25489,0.5,87,355,1.306
43363,53.43,26824,25475,0.05,87,355,1.306
43364,53.43,26824,24924,0.05,88,355,1.306
43365,53.43,26824,25781,0.35,87,355,1.306
43366,53.43,26824,24497,0.2,87,355,1.306
43367,53.43,26824,24928,0.1,87,355,1.306
43368,53.441,26824,25279,0.35,88,355,1.306
43369,53.441,26824,24848,0.05,87,355,1.306
43370,53.443,26824,24887,0.2,88,355,1.306
43371,53.444,26824,24904,0.05,88,355,1.306
43372,53.447,26824,25471,0.5,87,355,1.306
43373,53.447,26824,25098,0.2,87,355,1.306
43374,53.447,26824,24937,0.2,87,355,1.306
43375,53.447,26824,24704,0.05,88,355,1.306
43376,53.447,26824,25405,0.2,87,355,1.306
43377,53.447,26824,25335,0.5,86,355,1.306
43378,53.447,26824,24901,0.05,88,355,1.306
43379,53.447,26824,25934,0.1,88,355,1.306
43380,53.447,26824,25345,0.35,88,355,1.306
43381,53.457,26824,24734,0.35,87,355,1.306
43382,53.461,26824,26086,0.2,88,355,1.306
43383,53.463,26824,26033,0.5,88,355,1.306
43384,53.465,26824,24814,0.5,87,355,1.306
43385,53.467,26824,24840,0.2,88,355,1.306
43386,53.469,26824,25113,0.05,88,355,1.306
43387,53.469,26824,25010,0.1,88,355,1.306
43388,53.472,26824,24730,0.2,87,355,1.306
43389,53.472,26824,25171,0.05,87,355,1.306
43390,53.475,26824,25373,0.1,88,355,1.306
43391,53.475,26824,25226,0.5,88,355,1.306
43392,53.475,26824,25418,0.35,88,355,1.306
43393,53.475,26824,25764,0.5,87,355,1.306
43394,53.475,26824,25694,0.1,88,355,1.306
43395,53.475,26824,24790,0.35,87,355,1.306
43396,53.475,26824,24643,0.1,88,355,1.306
43397,53.475,26824,24977,0.2,88,355,1.306
43398,53.475,26824,25114,0.5,88,355,1.306
43399,53.475,26824,24693,0.2,88,355,1.306
43400,53.475,26824,24729,0.05,87,355,1.306
43401,53.475,26824,24986,0.05,88,355,1.306
43402,53.475,26824,24823,0.2,88,355,1.306
43403,53.49,26824,24808,0.35,87,355,1.306
43404,53.492,26824,25658,0.1,87,355,1.306
43405,53.492,26824,25257,0.35,87,355,1.306
43406,53.492,26824,25256,0.5,88,355,1.306
43407,53.492,26824,25227,0.05,88,355,1.306
43408,53.492,26824,24945,0.1,88,355,1.306
43409,53.492,26824,26035,0.05,88,355,1.306
43410,53.492,26824,25377,0.2,87,355,1.306
43411,53.492,26824,24955,0.5,88,355,1.306
43412,53.492,26824,25585,0.5,88,355,1.306
43413,53.492,26824,25069,0.2,87,355,1.306
43414,53.492,26824,26028,0.35,88,355,1.306
43415,53.506,26824,25305,0.05,88,355,1.306
43416,53.508,26824,25053,0.2,87,355,1.306
43417,53.508,26824,26082,0.5,88,355,1.306
43418,53.51,26824,25435,0.05,88,355,1.306
43419,53.51,26824,25302,0.05,87,355,1.306
43420,53.512,26824,25060,0.35,88,355,1.306
43421,53.512,26824,24739,0.05,88,355,1.306
43422,53.514,26824,24694,0.5,88,355,1.306
43423,53.516,26824,24922,0.5,88,355,1.306
43424,53.516,26824,24700,0.1,88,355,1.306
43425,53.516,26824,24982,0.35,88,355,1.306
43426,53.518,26824,24437,0.05,87,355,1.306
43427,53.518,26824,24655,0.1,88,355,1.306
43428,53.52,26824,24887,0.1,88,355,1.306
43429,53.52,26824,25172,0.1,87,355,1.306
43430,53.522,26824,24894,0.2,88,355,1.306
43431,53.522,26824,24493,0.1,88,355,1.306
43432,53.524,26824,24739,0.05,88,355,1.306
43433,53.524,26824,24949,0.1,88,355,1.306
43434,53.526,26824,25557,0.1,88,355,1.306
43435,53.528,26824,25451,0.1,88,355,1.306
43436,53.528,26824,24977,0.35,87,355,1.306
43437,53.53,26824,24594,0.35,88,355,1.306
43438,53.53,26824,25664,0.05,87,355,1.306
43439,53.532,26824,25507,0.2,88,355,1.306
43440,53.532,26824,24810,0.2,88,355,1.306
43441,53.534,26824,24777,0.35,88,355,1.306
43442,53.534,26824,25207,0.35,88,355,1.306
43443,53.536,26824,24353,0.5,87,355,1.306
43444,53.537,26824,25546,0.2,88,355,1.306
43445,53.537,26824,25043,0.1,87,355,1.306
43446,53.539,26824,25223,0.05,88,355,1.306
43447,53.541,26824,25097,0.2,88,355,1.306
43448,53.541,26824,24822,0.2,88,355,1.306
43449,53.543,26824,25227,0.5,87,355,1.306
43450,53.545,26824,26310,0.5,88,355,1.306
43451,53.545,26824,24688,0.1,87,355,1.306
43452,53.547,26824,24426,0.2,88,355,1.306
43453,53.547,26824,24792,0.35,88,355,1.306
43454,53.549,26824,24841,0.1,88,355,1.306
43455,53.551,26824,25425,0.5,88,355,1.306
43456,53.551,26824,26117,0.2,88,355,1.306
43457,53.553,26824,24882,0.05,88,355,1.306
43458,53.553,26824,25341,0.1,88,355,1.306
43459,53.556,26824,24906,0.1,87,355,1.306
43460,53.556,26824,25342,0.35,87,355,1.306
43461,53.558,26824,24564,0.35,88,355,1.306
43462,53.56,26824,24795,0.2,87,355,1.306
43463,53.56,26824,25161,0.35,87,355,1.306
43464,53.562,26824,25191,0.05,88,355,1.306
43465,53.562,26824,25475,0.05,88,355,1.306
43466,53.564,26824,26240,0.5,88,355,1.306
43467,53.566,26824,25242,0.5,88,355,1.306
43468,53.566,26824,25127,0.1,87,355,1.306
43469,53.568,26824,24723,0.1,88,355,1.306
43470,53.568,26824,25384,0.2,88,355,1.306
43471,53.57,26824,24918,0.1,88,355,1.306
43472,53.572,26824,24689,0.5,87,355,1.306
43473,53.574,26824,24819,0.1,88,355,1.306
43474,53.575,26824,24627,0.35,87,355,1.306
43475,53.576,26824,24908,0.2,87,355,1.306
43476,53.577,26824,25261,0.05,87,355,1.306
43477,53.578,26824,25109,0.05,87,355,1.306
43478,53.579,26824,25550,0.05,88,355,1.306
43479,53.581,26824,25514,0.2,88,355,1.306
43480,53.582,26824,24552,0.5,87,355,1.306
43481,53.583,26824,25736,0.05,88,355,1.306
43482,53.584,26824,24845,0.35,87,355,1.306
43483,53.586,26824,24703,0.2,88,355,1.306
43484,53.588,26824,25038,0.2,88,355,1.306
43485,53.589,26824,25269,0.1,88,355,1.306
43486,53.589,26824,24750,0.05,88,355,1.306
43487,53.59,26824,24897,0.1,87,355,1.306
43488,53.592,26824,25124,0.35,87,355,1.306
43489,53.593,26824,25092,0.35,87,355,1.306
43490,53.594,26824,24650,0.1,88,355,1.306
43491,53.595,26824,24954,0.2,87,355,1.306
43492,53.596,26824,25397,0.1,88,355,1.306
43493,53.598,26824,25825,0.5,88,355,1.306
43494,53.599,26824,25747,0.05,88,355,1.306
43495,53.6,26824,24862,0.35,88,355,1.306
43496,53.602,26824,25550,0.5,87,355,1.306
43497,53.603,26824,25071,0.05,88,355,1.306
43498,53.604,26824,24965,0.05,88,355,1.306
43499,53.605,26824,24986,0.2,87,355,1.306
43500,53.605,26824,24734,0.1,87,355,1.306
43501,53.607,26824,25166,0.35,87,355,1.306
43502,53.608,26824,25006,0.2,88,355,1.306
43503,53.608,26824,25607,0.2,88,355,1.306
43504,53.608,26824,25144,0.1,88,355,1.306
43505,53.612,26824,25601,0.5,88,355,1.306
43506,53.614,26824,26011,0.2,87,355,1.306
43507,53.614,26824,25196,0.5,88,355,1.306
43508,53.616,26824,24665,0.2,88,355,1.306
43509,53.616,26824,24789,0.1,87,355,1.306
43510,53.618,26824,25866,0.5,87,355,1.306
43511,53.62,26824,25943,0.5,87,355,1.306
43512,53.62,26824,24764,0.2,88,355,1.306
43513,53.622,26824,25805,0.5,87,355,1.306
43514,53.623,26824,25029,0.05,88,355,1.306
43515,53.625,26824,25087,0.2,88,355,1.306
43516,53.625,26824,24823,0.1,88,355,1.306
43517,53.627,26824,25164,0.05,88,355,1.306
43518,53.628,26824,24669,0.05,88,355,1.306
43519,53.628,26824,24781,0.1,88,355,1.306
43520,53.629,26824,25340,0.1,88,355,1.306
43521,53.63,26824,24682,0.35,88,355,1.306
43522,53.63,26824,24359,0.1,87,355,1.306
43523,53.632,26824,24894,0.2,87,355,1.306
43524,53.634,26824,26545,0.5,87,355,1.306
43525,53.636,26824,24972,0.35,88,355,1.306
43526,53.636,26824,24737,0.1,87,355,1.306
43527,53.638,26824,25628,0.5,87,355,1.306
43528,53.64,26824,25626,0.5,87,355,1.306
43529,53.641,26824,24570,0.1,88,355,1.306
43530,53.642,26824,25078,0.2,88,355,1.306
43531,53.643,26824,25904,0.1,88,355,1.306
43532,53.643,26824,25837,0.2,88,355,1.306
43533,53.646,26824,25782,0.05,87,355,1.306
43534,53.646,26824,25429,0.2,88,355,1.306
43535,53.646,26824,25440,0.5,87,355,1.306
43536,53.646,26824,26212,0.5,87,355,1.306
43537,53.646,26824,25043,0.2,88,355,1.306
43538,53.646,26824,25270,0.05,87,355,1.306
43539,53.654,26824,25972,0.35,87,355,1.306
43540,53.656,26824,25195,0.35,87,355,1.306
43541,53.657,26824,24669,0.05,88,355,1.306
43542,53.658,26824,24385,0.5,87,355,1.306
43543,53.66,26824,25958,0.5,87,355,1.306
43544,53.662,26824,24433,0.1,88,355,1.306
43545,53.663,26824,24767,0.1,88,355,1.306
43546,53.664,26824,24666,0.2,88,355,1.306
43547,53.665,26824,25548,0.1,88,355,1.306
43548,53.667,26824,24772,0.5,88,355,1.306
43549,53.668,26824,25001,0.05,88,355,1.306
43550,53.669,26824,25997,0.1,88,355,1.306
43551,53.67,26824,25089,0.2,88,355,1.306
43552,53.671,26824,25209,0.1,88,355,1.306
43553,53.672,26824,25152,0.05,88,355,1.306
43554,53.674,26824,25694,0.1,87,355,1.306
43555,53.676,26824,24938,0.05,88,355,1.306
43556,53.678,26824,25283,0.05,88,355,1.306
43557,53.679,26824,25336,0.2,87,355,1.306
43558,53.681,26824,25819,0.35,88,355,1.306
43559,53.683,26824,25297,0.35,88,355,1.306
43560,53.685,26824,25299,0.35,87,355,1.306
43561,53.687,26824,25248,0.5,87,355,1.306
43562,53.689,26824,26035,0.35,88,355,1.306
43563,53.689,26824,25466,0.5,87,355,1.306
43564,53.689,26824,25264,0.2,87,355,1.306
43565,53.692,26824,26169,0.35,88,355,1.306
43566,53.694,26824,24685,0.05,88,355,1.306
43567,53.694,26824,24732,0.35,87,355,1.306
43568,53.696,26824,26474,0.5,88,355,1.306
43569,53.698,26824,25721,0.2,88,355,1.306
43570,53.698,26824,25191,0.5,88,355,1.306
43571,53.7,26824,24636,0.2,88,355,1.306
43572,53.7,26824,25784,0.5,87,355,1.306
43573,53.702,26824,25946,0.5,88,355,1.306
43574,53.702,26824,24991,0.35,88,355,1.306
43575,53.706,26824,24709,0.1,87,355,1.306
43576,53.707,26824,24685,0.05,88,355,1.306
43577,53.709,26824,24765,0.2,88,355,1.306
43578,53.711,26824,25135,0.2,88,355,1.306
43579,53.711,26824,25217,0.35,87,355,1.306
43580,53.713,26824,24775,0.35,87,355,1.306
43581,53.715,26824,25257,0.2,88,355,1.306
43582,53.718,26824,25092,0.2,88,355,1.306
43583,53.719,26824,25335,0.1,88,355,1.306
43584,53.722,26824,25150,0.35,88,355,1.306
43585,53.724,26824,25418,0.35,87,355,1.306
43586,53.724,26824,25270,0.2,87,355,1.306
43587,53.726,26824,25202,0.05,88,355,1.306
43588,53.728,26824,25461,0.35,87,355,1.306
43589,53.73,26824,25255,0.35,87,355,1.306
43590,53.73,26824,24932,0.2,87,355,1.306
43591,53.732,26824,26208,0.2,88,355,1.306
43592,53.734,26824,25298,0.2,88,355,1.306
43593,53.734,26824,25116,0.05,87,355,1.306
43594,53.736,26824,25466,0.35,88,355,1.306
43595,53.738,26824,25008,0.35,88,355,1.306
43596,53.74,26824,24909,0.35,88,355,1.306
43597,53.74,26824,24911,0.1,88,355,1.306
43598,53.742,26824,24950,0.35,88,355,1.306
43599,53.742,26824,24553,0.2,87,355,1.306
43600,53.744,26824,25245,0.05,87,355,1.306
43601,53.746,26824,24606,0.2,88,355,1.306
43602,53.746,26824,25754,0.5,88,355,1.306
43603,53.747,26824,25551,0.1,87,355,1.306
43604,53.747,26824,24878,0.35,87,355,1.306
43605,53.75,26824,25690,0.2,87,355,1.306
43606,53.751,26824,24882,0.5,88,355,1.306
43607,53.753,26824,24710,0.35,88,355,1.306
43608,53.753,26824,24892,0.05,88,355,1.306
43609,53.753,26824,24920,0.05,87,355,1.306
43610,53.756,26824,25000,0.5,87,355,1.306
43611,53.756,26824,25874,0.35,87,355,1.306
43612,53.758,26824,24992,0.35,87,355,1.306
43613,53.76,26824,25162,0.2,87,355,1.306
43614,53.76,26824,24813,0.1,88,355,1.306
43615,53.762,26824,25852,0.2,87,355,1.306
43616,53.764,26824,24834,0.5,87,355,1.306
43617,53.764,26824,24931,0.35,87,355,1.306
43618,53.766,26824,24690,0.05,88,355,1.306
43619,53.767,26824,25857,0.35,88,355,1.306
43620,53.769,26824,24519,0.1,88,355,1.306
43621,53.769,26824,25152,0.2,88,355,1.306
43622,53.771,26824,25216,0.35,87,355,1.306
43623,53.771,26824,24798,0.05,88,355,1.306
43624,53.773,26824,24489,0.2,87,355,1.306
43625,53.773,26824,25620,0.5,88,355,1.306
43626,53.775,26824,24908,0.1,88,355,1.306
43627,53.777,26824,24726,0.2,88,355,1.306
43628,53.777,26824,24296,0.1,88,355,1.306
43629,53.779,26824,25824,0.5,88,355,1.306
43630,53.781,26824,25411,0.05,87,355,1.306
43631,53.781,26824,25653,0.2,88,355,1.306
43632,53.783,26824,26192,0.35,88,355,1.306
43633,53.785,26824,24947,0.1,87,355,1.306
43634,53.785,26824,26142,0.5,87,355,1.306
43635,53.785,26824,24750,0.05,88,355,1.306
43636,53.785,26824,24778,0.05,88,355,1.306
43637,53.785,26824,25612,0.05,88,355,1.306
43638,53.785,26824,24910,0.5,88,355,1.306
43639,53.792,26824,24360,0.35,88,355,1.306
43640,53.792,26824,25070,0.35,86,355,1.306
43641,53.792,26824,24973,0.35,87,355,1.306
43642,53.792,26824,25022,0.2,88,355,1.306
43643,53.792,26824,25223,0.5,88,355,1.306
43644,53.792,26824,25190,0.1,88,355,1.306
43645,53.792,26824,25324,0.2,88,355,1.306
43646,53.799,26824,25189,0.2,87,355,1.306
43647,53.8,26824,25269,0.35,88,355,1.306
43648,53.8,26824,25622,0.1,88,355,1.306
43649,53.8,26824,24675,0.2,88,355,1.306
43650,53.8,26824,24983,0.1,88,355,1.306
43651,53.8,26824,25293,0.2,87,355,1.306
43652,53.8,26824,25763,0.1,88,355,1.306
43653,53.8,26824,25607,0.2,88,355,1.306
43654,53.8,26824,25420,0.05,87,355,1.306
43655,53.8,26824,24618,0.05,88,355,1.306
43656,53.8,26824,24830,0.1,88,355,1.306
43657,53.8,26824,24652,0.05,88,355,1.306
43658,53.8,26824,24500,0.35,87,355,1.306
43659,53.815,26824,25214,0.05,88,355,1.306
43660,53.815,26824,25546,0.35,87,355,1.306
43661,53.815,26824,25595,0.5,87,355,1.306
43662,53.815,26824,26201,0.35,88,355,1.306
43663,53.815,26824,25204,0.2,88,355,1.306
43664,53.815,26824,24802,0.5,87,355,1.306
43665,53.815,26824,25521,0.2,88,355,1.306
43666,53.815,26824,24884,0.35,87,355,1.306
43667,53.815,26824,25155,0.05,88,355,1.306
43668,53.815,26824,25260,0.35,87,355,1.306
43669,53.815,26824,25750,0.5,88,355,1.306
43670,53.815,26824,26079,0.35,87,355,1.306
43671,53.831,26824,25327,0.5,87,355,1.306
43672,53.833,26824,25552,0.2,88,355,1.306
43673,53.833,26824,25936,0.35,88,355,1.306
43674,53.833,26824,25316,0.05,88,355,1.306
43675,53.833,26824,25580,0.2,88,355,1.306
43676,53.833,26824,24998,0.1,87,355,1.306
43677,53.833,26824,25406,0.5,87,355,1.306
43678,53.833,26824,24923,0.1,88,355,1.306
43679,53.833,26824,24653,0.35,87,355,1.306
43680,53.833,26824,25458,0.35,87,355,1.306
43681,53.833,26824,24900,0.1,88,355,1.306
43682,53.833,26824,25913,0.1,88,355,1.306
43683,53.847,26824,24700,0.2,88,355,1.306
43684,53.847,26824,24795,0.05,88,355,1.306
43685,53.847,26824,26112,0.35,87,355,1.306
43686,53.847,26824,26735,0.2,88,355,1.306
43687,53.847,26824,24932,0.05,88,355,1.306
43688,53.847,26824,25151,0.35,88,355,1.306
43689,53.847,26824,24489,0.05,88,355,1.306
43690,53.847,26824,25079,0.05,88,355,1.306
43691,53.847,26824,24599,0.5,87,355,1.306
43692,53.847,26824,24676,0.1,87,355,1.306
43693,53.847,26824,25484,0.05,88,355,1.306
43694,53.847,26824,25758,0.1,87,355,1.306
43695,53.863,26824,24513,0.1,88,355,1.306
43696,53.864,26824,25476,0.35,88,355,1.306
43697,53.866,26824,25553,0.05,88,355,1.306
43698,53.868,26824,24379,0.35,88,355,1.306
43699,53.868,26824,25111,0.2,87,355,1.306
43700,53.87,26824,24906,0.05,88,355,1.306
43701,53.87,26824,24646,0.1,87,355,1.306
43702,53.872,26824,25060,0.5,87,355,1.306
43703,53.872,26824,25155,0.05,87,355,1.306
43704,53.875,26824,24917,0.5,88,355,1.306
43705,53.877,26824,26065,0.35,88,355,1.306
43706,53.877,26824,24921,0.2,87,355,1.306
43707,53.879,26824,24922,0.1,88,355,1.306
43708,53.879,26824,25616,0.2,88,355,1.306
43709,53.879,26824,24903,0.05,88,355,1.306
43710,53.879,26824,25381,0.05,88,355,1.306
43711,53.879,26824,25460,0.2,88,355,1.306
43712,53.879,26824,25114,0.35,87,355,1.306
43713,53.879,26824,25473,0.35,87,355,1.306
43714,53.879,26824,25296,0.35,88,355,1.306
43715,53.879,26824,26053,0.5,88,355,1.306
43716,53.879,26824,24636,0.1,87,355,1.306
43717,53.892,26824,25339,0.5,87,355,1.306
43718,53.892,26824,25401,0.35,87,355,1.306
43719,53.894,26824,24986,0.2,87,355,1.306
43720,53.896,26824,24403,0.35,88,355,1.306
43721,53.898,26824,25613,0.05,88,355,1.306
43722,53.9,26824,25091,0.2,87,355,1.306
43723,53.902,26824,25099,0.1,88,355,1.306
43724,53.902,26824,24638,0.2,88,355,1.306
43725,53.904,26824,24697,0.5,88,355,1.306
43726,53.907,26824,25589,0.35,88,355,1.306
43727,53.909,26824,25397,0.5,87,355,1.306
43728,53.91,26824,24646,0.2,88,355,1.306
43729,53.912,26824,25430,0.1,88,355,1.306
43730,53.914,26824,25221,0.35,87,355,1.306
43731,53.916,26824,25072,0.1,88,355,1.306
43732,53.918,26824,25341,0.5,86,355,1.306
43733,53.92,26824,25206,0.1,87,355,1.306
43734,53.922,26824,25184,0.5,88,355,1.306
43735,53.924,26824,25085,0.35,87,355,1.306
43736,53.926,26824,25328,0.05,88,355,1.306
43737,53.928,26824,25607,0.1,88,355,1.306
43738,53.928,26824,25159,0.35,88,355,1.306
43739,53.93,26824,24578,0.1,87,355,1.306
43740,53.93,26824,24951,0.05,87,355,1.306
43741,53.932,26824,25661,0.1,88,355,1.306
43742,53.932,26824,24798,0.05,87,355,1.306
43743,53.934,26824,25828,0.5,87,355,1.306
43744,53.936,26824,24976,0.5,87,355,1.306
43745,53.936,26824,25994,0.05,88,355,1.306
43746,53.938,26824,24924,0.5,87,355,1.306
43747,53.94,26824,26121,0.35,88,355,1.306
43748,53.942,26824,25155,0.05,88,355,1.306
43749,53.944,26824,25677,0.5,87,355,1.306
43750,53.944,26824,25976,0.35,88,355,1.306
43751,53.944,26824,25847,0.5,87,355,1.306
43752,53.944,26824,25671,0.1,87,355,1.306
43753,53.944,26824,24068,0.35,87,355,1.306
43754,53.944,26824,25386,0.05,88,355,1.306
43755,53.951,26824,25382,0.5,87,355,1.306
43756,53.952,26824,25305,0.05,87,355,1.306
43757,53.954,26824,24622,0.5,87,355,1.306
43758,53.955,26824,24503,0.1,88,355,1.306
43759,53.955,26824,24855,0.2,88,355,1.306
43760,53.955,26824,24668,0.2,88,355,1.306
43761,53.958,26824,25289,0.5,87,355,1.306
43762,53.958,26824,25230,0.35,88,355,1.306
43763,53.958,26824,25539,0.2,88,355,1.306
43764,53.958,26824,25320,0.05,87,355,1.306
43765,53.958,26824,24892,0.05,88,355,1.306
43766,53.958,26824,25224,0.2,88,355,1.306
43767,53.958,26824,26274,0.1,88,355,1.306
43768,53.958,26824,25391,0.05,88,355,1.306
43769,53.958,26824,25357,0.35,88,355,1.306
43770,53.958,26824,24908,0.5,87,355,1.306
43771,53.958,26824,26000,0.35,88,355,1.306
43772,53.958,26824,24812,0.1,87,355,1.306
43773,53.958,26824,24936,0.05,88,355,1.306
43774,53.975,26824,25172,0.1,88,355,1.306
43775,53.975,26824,26058,0.2,88,355,1.306
43776,53.975,26824,24385,0.2,87,355,1.306
43777,53.975,26824,25161,0.2,88,355,1.306
43778,53.975,26824,24613,0.1,88,355,1.306
43779,53.975,26824,24788,0.1,87,355,1.306
43780,53.975,26824,25066,0.5,87,355,1.306
43781,53.975,26824,24950,0.5,87,355,1.306
43782,53.975,26824,26007,0.05,88,355,1.306
43783,53.975,26824,25198,0.05,88,355,1.306
43784,53.975,26824,24982,0.35,87,355,1.306
43785,53.975,26824,24630,0.1,88,355,1.306
43786,53.99,26824,24833,0.05,87,355,1.306
43787,53.991,26824,24596,0.5,88,355,1.306
43788,53.992,26824,25210,0.5,87,355,1.306
43789,53.992,26824,24677,0.1,88,355,1.306
43790,53.992,26824,26181,0.35,88,355,1.306
43791,53.992,26824,24893,0.35,87,355,1.306
43792,53.992,26824,24920,0.05,87,355,1.306
43793,53.992,26824,24300,0.2,87,355,1.306
43794,53.992,26824,24935,0.2,87,355,1.306
43795,53.992,26824,25027,0.35,88,355,1.306
43796,53.992,26824,25456,0.05,88,355,1.306
43797,53.992,26824,26120,0.1,88,355,1.306
43798,53.992,26824,24894,0.2,88,355,1.306
43799,54.005,26824,25488,0.5,87,355,1.306
43800,54.007,26824,25063,0.05,88,355,1.306
43801,54.007,26824,25814,0.5,87,355,1.306
43802,54.009,26824,25047,0.2,88,355,1.306
43803,54.009,26824,25253,0.5,87,355,1.306
43804,54.011,26824,25606,0.35,88,355,1.306
43805,54.011,26824,24784,0.2,87,355,1.306
43806,54.014,26824,24817,0.1,87,355,1.306
43807,54.014,26824,25468,0.05,88,355,1.306
43808,54.016,26824,25969,0.05,88,355,1.306
43809,54.016,26824,25031,0.2,87,355,1.306
43810,54.019,26824,25287,0.5,88,355,1.306
43811,54.019,26824,25132,0.1,87,355,1.306
43812,54.019,26824,25241,0.1,88,355,1.306
43813,54.022,26824,25286,0.2,87,355,1.306
43814,54.025,26824,25060,0.5,88,355,1.306
43815,54.025,26824,24774,0.05,87,355,1.306
43816,54.027,26824,25297,0.1,87,355,1.306
43817,54.027,26824,24792,0.05,87,355,1.306
43818,54.027,26824,24643,0.5,88,355,1.306
43819,54.027,26824,25604,0.2,88,355,1.306
43820,54.033,26824,25126,0.2,88,355,1.306
43821,54.035,26824,25767,0.5,87,355,1.306
43822,54.035,26824,25094,0.35,88,355,1.306
43823,54.037,26824,24965,0.1,87,355,1.306
43824,54.037,26824,24494,0.05,87,355,1.306
43825,54.037,26824,25440,0.5,88,355,1.306
43826,54.04,26824,24230,0.1,87,355,1.306
43827,54.04,26824,24821,0.35,87,355,1.306
43828,54.04,26824,25364,0.35,88,355,1.306
43829,54.04,26824,26199,0.1,87,355,1.306
43830,54.04,26824,24950,0.35,88,355,1.306
43831,54.04,26824,25739,0.35,88,355,1.306
43832,54.04,26824,24447,0.1,88,355,1.306
43833,54.04,26824,24902,0.1,87,355,1.306
43834,54.04,26824,24547,0.1,87,355,1.306
43835,54.04,26824,24849,0.35,88,355,1.306
43836,54.053,26824,25774,0.5,87,355,1.306
43837,54.054,26824,25495,0.2,88,355,1.306
43838,54.054,26824,25831,0.35,87,355,1.306
43839,54.054,26824,25582,0.2,88,355,1.306
43840,54.054,26824,25018,0.05,88,355,1.306
43841,54.054,26824,25004,0.2,88,355,1.306
43842,54.054,26824,25066,0.35,88,355,1.306
43843,54.054,26824,24706,0.05,88,355,1.306
43844,54.054,26824,24686,0.1,88,355,1.306
43845,54.054,26824,25234,0.2,88,355,1.306
43846,54.054,26824,25318,0.5,88,355,1.306
43847,54.054,26824,25638,0.35,88,355,1.306
43848,54.054,26824,26373,0.35,88,355,1.306
43849,54.069,26824,25190,0.1,87,355,1.306
43850,54.07,26824,25532,0.5,87,355,1.306
43851,54.07,26824,25840,0.2,88,355,1.306
