iter,elapsed_s,best_obj,gap_abs,gap_pct,p_alpha_0.05,p_alpha_0.1,p_alpha_0.2,p_alpha_0.35,p_alpha_0.5
25778,32.382,26824,355,1.306,0.199462,0.198945,0.199502,0.200511,0.20158
25779,32.383,26824,355,1.306,0.199462,0.198945,0.199502,0.200511,0.20158
25780,32.383,26824,355,1.306,0.199461,0.198945,0.199503,0.200511,0.20158
25781,32.384,26824,355,1.306,0.199461,0.198945,0.199503,0.200511,0.20158
25782,32.385,26824,355,1.306,0.199461,0.198946,0.199502,0.200511,0.201579
25783,32.386,26824,355,1.306,0.199461,0.198946,0.199502,0.200511,0.20158
25784,32.387,26824,355,1.306,0.199461,0.198946,0.199502,0.200511,0.20158
25785,32.388,26824,355,1.306,0.199461,0.198946,0.199502,0.200511,0.20158
25786,32.389,26824,355,1.306,0.199461,0.198946,0.199502,0.200511,0.20158
25787,32.39,26824,355,1.306,0.199461,0.198946,0.199502,0.200511,0.20158
25788,32.391,26824,355,1.306,0.199461,0.198946,0.199502,0.200511,0.20158
25789,32.392,26824,355,1.306,0.199461,0.198946,0.199502,0.200511,0.20158
25790,32.393,26824,355,1.306,0.199461,0.198946,0.199502,0.200511,0.20158
25791,32.394,26824,355,1.306,0.19946,0.198946,0.199503,0.200512,0.20158
25792,32.395,26824,355,1.306,0.19946,0.198947,0.199502,0.200511,0.20158
25793,32.396,26824,355,1.306,0.199459,0.198947,0.199502,0.200512,0.201579
25794,32.397,26824,355,1.306,0.19946,0.198947,0.199502,0.200512,0.201579
25795,32.398,26824,355,1.306,0.199459,0.198947,0.199502,0.200512,0.20158
25796,32.399,26824,355,1.306,0.199459,0.198947,0.199502,0.200512,0.20158
25797,32.4,26824,355,1.306,0.199459,0.198947,0.199502,0.200512,0.20158
25798,32.401,26824,355,1.306,0.19946,0.198947,0.199501,0.200512,0.20158
25799,32.402,26824,355,1.306,0.19946,0.198947,0.199501,0.200512,0.20158
25800,32.403,26824,355,1.306,0.199459,0.198948,0.199501,0.200512,0.20158
25801,32.404,26824,355,1.306,0.199459,0.198948,0.199501,0.200512,0.20158
25802,32.404,26824,355,1.306,0.19946,0.198947,0.199501,0.200512,0.20158
25803,32.405,26824,355,1.306,0.19946,0.198947,0.199501,0.200512,0.20158
25804,32.406,26824,355,1.306,0.199459,0.198947,0.199501,0.200512,0.20158
25805,32.407,26824,355,1.306,0.199459,0.198947,0.199502,0.200512,0.20158
25806,32.408,26824,355,1.306,0.199459,0.198947,0.199502,0.200512,0.20158
25807,32.409,26824,355,1.306,0.19946,0.198947,0.199502,0.200512,0.20158
25808,32.41,26824,355,1.306,0.19946,0.198947,0.199502,0.200512,0.20158
25809,32.411,26824,355,1.306,0.19946,0.198947,0.199501,0.200512,0.20158
25810,32.412,26824,355,1.306,0.19946,0.198947,0.199501,0.200512,0.20158
25811,32.413,26824,355,1.306,0.199462,0.198946,0.199501,0.200512,0.20158
25812,32.413,26824,355,1.306,0.199461,0.198946,0.199501,0.200511,0.20158
25813,32.413,26824,355,1.306,0.199461,0.198946,0.199501,0.200511,0.20158
25814,32.413,26824,355,1.306,0.199461,0.198946,0.199501,0.200512,0.20158
25815,32.413,26824,355,1.306,0.199461,0.198946,0.199501,0.200512,0.20158
25816,32.413,26824,355,1.306,0.199462,0.198946,0.199501,0.200511,0.20158
25817,32.413,26824,355,1.306,0.199462,0.198946,0.199501,0.200511,0.20158
25818,32.413,26824,355,1.306,0.199462,0.198946,0.199501,0.200511,0.20158
25819,32.413,26824,355,1.306,0.199463,0.198946,0.199501,0.20051,0.20158
25820,32.413,26824,355,1.306,0.199463,0.198946,0.1995,0.20051,0.20158
25821,32.413,26824,355,1.306,0.199463,0.198946,0.1995,0.20051,0.20158
25822,32.413,26824,355,1.306,0.199463,0.198946,0.1995,0.20051,0.20158
25823,32.413,26824,355,1.306,0.199463,0.198945,0.199501,0.200511,0.20158
25824,32.413,26824,355,1.306,0.199463,0.198945,0.199501,0.200511,0.20158
25825,32.413,26824,355,1.306,0.199463,0.198945,0.199501,0.200511,0.20158
25826,32.413,26824,355,1.306,0.199463,0.198946,0.199501,0.200511,0.201579
25827,32.413,26824,355,1.306,0.199464,0.198946,0.199501,0.200511,0.201579
25828,32.413,26824,355,1.306,0.199464,0.198945,0.199501,0.200511,0.20158
25829,32.429,26824,355,1.306,0.199464,0.198945,0.199501,0.200511,0.20158
25830,32.43,26824,355,1.306,0.199464,0.198945,0.199501,0.200511,0.20158
25831,32.43,26824,355,1.306,0.199464,0.198945,0.199501,0.200511,0.20158
25832,32.43,26824,355,1.306,0.199464,0.198945,0.199501,0.200511,0.20158
25833,32.43,26824,355,1.306,0.199464,0.198945,0.199501,0.200511,0.20158
25834,32.43,26824,355,1.306,0.199465,0.198944,0.1995,0.200511,0.20158
25835,32.43,26824,355,1.306,0.199465,0.198944,0.1995,0.200511,0.20158
25836,32.43,26824,355,1.306,0.199465,0.198945,0.1995,0.200511,0.201579
25837,32.43,26824,355,1.306,0.199465,0.198945,0.1995,0.200511,0.201579
25838,32.43,26824,355,1.306,0.199465,0.198945,0.1995,0.200511,0.201579
25839,32.43,26824,355,1.306,0.199465,0.198945,0.1995,0.200511,0.201579
25840,32.445,26824,355,1.306,0.199465,0.198945,0.1995,0.200511,0.201579
25841,32.445,26824,355,1.306,0.199465,0.198945,0.1995,0.200511,0.201579
25842,32.447,26824,355,1.306,0.199465,0.198945,0.1995,0.200511,0.201579
25843,32.449,26824,355,1.306,0.199465,0.198945,0.199501,0.200511,0.201579
25844,32.449,26824,355,1.306,0.199465,0.198945,0.1995,0.200511,0.201579
25845,32.449,26824,355,1.306,0.199465,0.198945,0.1995,0.200511,0.201579
25846,32.451,26824,355,1.306,0.199465,0.198945,0.1995,0.200511,0.201579
25847,32.453,26824,355,1.306,0.199465,0.198945,0.1995,0.200511,0.201579
25848,32.453,26824,355,1.306,0.199465,0.198945,0.1995,0.20051,0.20158
25849,32.455,26824,355,1.306,0.199465,0.198945,0.1995,0.20051,0.20158
25850,32.455,26824,355,1.306,0.199465,0.198945,0.199499,0.20051,0.201581
25851,32.457,26824,355,1.306,0.199464,0.198945,0.199499,0.200511,0.201581
25852,32.457,26824,355,1.306,0.199464,0.198945,0.199499,0.200511,0.201581
25853,32.457,26824,355,1.306,0.199464,0.198945,0.199499,0.200511,0.201581
25854,32.459,26824,355,1.306,0.199465,0.198945,0.199499,0.20051,0.201581
25855,32.46,26824,355,1.306,0.199465,0.198945,0.199499,0.20051,0.201581
25856,32.46,26824,355,1.306,0.199464,0.198945,0.199499,0.200511,0.201581
25857,32.462,26824,355,1.306,0.199464,0.198945,0.199499,0.200511,0.201581
25858,32.462,26824,355,1.306,0.199464,0.198945,0.199499,0.200511,0.201582
25859,32.462,26824,355,1.306,0.199463,0.198945,0.199499,0.200511,0.201582
25860,32.464,26824,355,1.306,0.199463,0.198946,0.199499,0.20051,0.201582
25861,32.464,26824,355,1.306,0.199463,0.198946,0.199499,0.20051,0.201582
25862,32.466,26824,355,1.306,0.199463,0.198946,0.199499,0.20051,0.201582
25863,32.466,26824,355,1.306,0.199463,0.198946,0.199498,0.20051,0.201582
25864,32.468,26824,355,1.306,0.199464,0.198946,0.199499,0.20051,0.201582
25865,32.468,26824,355,1.306,0.199464,0.198946,0.199499,0.20051,0.201581
25866,32.47,26824,355,1.306,0.199464,0.198946,0.199499,0.20051,0.201581
25867,32.47,26824,355,1.306,0.199464,0.198946,0.199499,0.20051,0.201581
25868,32.472,26824,355,1.306,0.199465,0.198946,0.199498,0.20051,0.201581
25869,32.472,26824,355,1.306,0.199465,0.198946,0.199498,0.20051,0.201581
25870,32.474,26824,355,1.306,0.199465,0.198946,0.199499,0.20051,0.20158
25871,32.474,26824,355,1.306,0.199466,0.198946,0.199498,0.20051,0.20158
25872,32.476,26824,355,1.306,0.199466,0.198946,0.199498,0.20051,0.20158
25873,32.476,26824,355,1.306,0.199466,0.198946,0.199498,0.20051,0.20158
25874,32.478,26824,355,1.306,0.199466,0.198946,0.199498,0.20051,0.20158
25875,32.478,26824,355,1.306,0.199466,0.198946,0.199497,0.200511,0.20158
25876,32.478,26824,355,1.306,0.199466,0.198946,0.199497,0.20051,0.20158
25877,32.48,26824,355,1.306,0.199466,0.198946,0.199497,0.20051,0.20158
25878,32.48,26824,355,1.306,0.199466,0.198946,0.199497,0.200511,0.20158
25879,32.482,26824,355,1.306,0.199467,0.198946,0.199497,0.20051,0.20158
25880,32.482,26824,355,1.306,0.199467,0.198946,0.199497,0.20051,0.20158
25881,32.484,26824,355,1.306,0.199467,0.198946,0.199497,0.20051,0.20158
25882,32.484,26824,355,1.306,0.199467,0.198946,0.199498,0.20051,0.201579
25883,32.486,26824,355,1.306,0.199467,0.198946,0.199498,0.20051,0.201579
25884,32.486,26824,355,1.306,0.199467,0.198946,0.199498,0.20051,0.201579
25885,32.488,26824,355,1.306,0.199468,0.198946,0.199496,0.20051,0.201579
25886,32.488,26824,355,1.306,0.199468,0.198946,0.199496,0.20051,0.201579
25887,32.488,26824,355,1.306,0.199468,0.198947,0.199497,0.200509,0.201579
25888,32.49,26824,355,1.306,0.199468,0.198946,0.199496,0.200509,0.20158
25889,32.49,26824,355,1.306,0.199468,0.198947,0.199496,0.200509,0.20158
25890,32.492,26824,355,1.306,0.199467,0.198946,0.199496,0.20051,0.20158
25891,32.492,26824,355,1.306,0.199468,0.198946,0.199496,0.20051,0.20158
25892,32.494,26824,355,1.306,0.199468,0.198946,0.199496,0.20051,0.20158
25893,32.496,26824,355,1.306,0.199468,0.198946,0.199496,0.20051,0.201579
25894,32.496,26824,355,1.306,0.199468,0.198946,0.199496,0.20051,0.20158
25895,32.496,26824,355,1.306,0.199468,0.198946,0.199496,0.20051,0.20158
25896,32.498,26824,355,1.306,0.199467,0.198946,0.199496,0.20051,0.201581
25897,32.498,26824,355,1.306,0.199467,0.198946,0.199496,0.20051,0.201581
25898,32.5,26824,355,1.306,0.199467,0.198946,0.199496,0.20051,0.20158
25899,32.502,26824,355,1.306,0.199467,0.198946,0.199496,0.20051,0.201581
25900,32.502,26824,355,1.306,0.199467,0.198946,0.199496,0.200509,0.201581
25901,32.504,26824,355,1.306,0.199467,0.198946,0.199497,0.200509,0.201581
25902,32.504,26824,355,1.306,0.199467,0.198946,0.199497,0.200508,0.201581
25903,32.506,26824,355,1.306,0.199467,0.198946,0.199497,0.200509,0.201581
25904,32.506,26824,355,1.306,0.199467,0.198946,0.199496,0.20051,0.201581
25905,32.507,26824,355,1.306,0.199467,0.198946,0.199497,0.200509,0.201581
25906,32.509,26824,355,1.306,0.199467,0.198945,0.199497,0.200509,0.201582
25907,32.509,26824,355,1.306,0.199467,0.198945,0.199497,0.200509,0.201582
25908,32.511,26824,355,1.306,0.199466,0.198945,0.199497,0.200509,0.201582
25909,32.511,26824,355,1.306,0.199466,0.198946,0.199497,0.200509,0.201582
25910,32.513,26824,355,1.306,0.199466,0.198945,0.199497,0.20051,0.201582
25911,32.513,26824,355,1.306,0.199467,0.198945,0.199497,0.200509,0.201582
25912,32.513,26824,355,1.306,0.199467,0.198945,0.199496,0.200509,0.201582
25913,32.515,26824,355,1.306,0.199467,0.198945,0.199496,0.200509,0.201582
25914,32.515,26824,355,1.306,0.199468,0.198945,0.199497,0.200509,0.201582
25915,32.517,26824,355,1.306,0.199467,0.198945,0.199497,0.200509,0.201582
25916,32.517,26824,355,1.306,0.199467,0.198945,0.199497,0.200509,0.201582
25917,32.519,26824,355,1.306,0.199467,0.198945,0.199497,0.200509,0.201582
25918,32.519,26824,355,1.306,0.199467,0.198945,0.199497,0.200509,0.201582
25919,32.521,26824,355,1.306,0.199467,0.198945,0.199497,0.200509,0.201582
25920,32.521,26824,355,1.306,0.199467,0.198945,0.199496,0.20051,0.201582
25921,32.523,26824,355,1.306,0.199467,0.198945,0.199496,0.20051,0.201582
25922,32.523,26824,355,1.306,0.199467,0.198945,0.199497,0.20051,0.201582
25923,32.525,26824,355,1.306,0.199467,0.198945,0.199496,0.20051,0.201583
25924,32.525,26824,355,1.306,0.199467,0.198944,0.199496,0.200509,0.201583
25925,32.527,26824,355,1.306,0.199467,0.198945,0.199496,0.20051,0.201582
25926,32.527,26824,355,1.306,0.199467,0.198944,0.199497,0.20051,0.201583
25927,32.529,26824,355,1.306,0.199467,0.198944,0.199497,0.20051,0.201583
25928,32.529,26824,355,1.306,0.199467,0.198943,0.199497,0.20051,0.201583
25929,32.529,26824,355,1.306,0.199467,0.198943,0.199497,0.20051,0.201583
25930,32.531,26824,355,1.306,0.199467,0.198943,0.199497,0.20051,0.201583
25931,32.533,26824,355,1.306,0.199467,0.198944,0.199497,0.20051,0.201582
25932,32.533,26824,355,1.306,0.199467,0.198943,0.199498,0.20051,0.201582
25933,32.535,26824,355,1.306,0.199466,0.198944,0.199498,0.20051,0.201582
25934,32.535,26824,355,1.306,0.199466,0.198944,0.199498,0.200509,0.201582
25935,32.537,26824,355,1.306,0.199467,0.198944,0.199498,0.200509,0.201582
25936,32.537,26824,355,1.306,0.199467,0.198944,0.199498,0.200509,0.201582
25937,32.539,26824,355,1.306,0.199467,0.198943,0.199498,0.200509,0.201582
25938,32.539,26824,355,1.306,0.199467,0.198943,0.199498,0.200509,0.201582
25939,32.541,26824,355,1.306,0.199467,0.198943,0.199498,0.20051,0.201582
25940,32.541,26824,355,1.306,0.199467,0.198943,0.199498,0.20051,0.201582
25941,32.543,26824,355,1.306,0.199467,0.198943,0.199498,0.20051,0.201582
25942,32.543,26824,355,1.306,0.199467,0.198943,0.199497,0.20051,0.201583
25943,32.545,26824,355,1.306,0.199467,0.198944,0.199497,0.20051,0.201582
25944,32.545,26824,355,1.306,0.199467,0.198944,0.199497,0.20051,0.201582
25945,32.547,26824,355,1.306,0.199467,0.198944,0.199497,0.20051,0.201583
25946,32.547,26824,355,1.306,0.199467,0.198944,0.199497,0.20051,0.201583
25947,32.549,26824,355,1.306,0.199467,0.198944,0.199497,0.200509,0.201583
25948,32.549,26824,355,1.306,0.199467,0.198944,0.199497,0.200509,0.201583
25949,32.549,26824,355,1.306,0.199467,0.198944,0.199497,0.20051,0.201583
25950,32.551,26824,355,1.306,0.199467,0.198944,0.199497,0.200509,0.201583
25951,32.551,26824,355,1.306,0.199467,0.198944,0.199497,0.200509,0.201583
25952,32.553,26824,355,1.306,0.199467,0.198945,0.199497,0.200508,0.201583
25953,32.553,26824,355,1.306,0.199467,0.198945,0.199497,0.200508,0.201583
25954,32.555,26824,355,1.306,0.199467,0.198945,0.199497,0.200508,0.201583
25955,32.555,26824,355,1.306,0.199467,0.198945,0.199497,0.200508,0.201583
25956,32.557,26824,355,1.306,0.199467,0.198944,0.199497,0.200509,0.201583
25957,32.559,26824,355,1.306,0.199467,0.198944,0.199497,0.200509,0.201583
25958,32.559,26824,355,1.306,0.199467,0.198944,0.199497,0.200509,0.201583
25959,32.561,26824,355,1.306,0.199467,0.198944,0.199498,0.200509,0.201582
25960,32.561,26824,355,1.306,0.199467,0.198944,0.199498,0.200509,0.201582
25961,32.563,26824,355,1.306,0.199467,0.198944,0.199498,0.200509,0.201583
25962,32.563,26824,355,1.306,0.199467,0.198943,0.199498,0.20051,0.201582
25963,32.565,26824,355,1.306,0.199466,0.198943,0.199498,0.20051,0.201582
25964,32.565,26824,355,1.306,0.199467,0.198943,0.199498,0.200509,0.201582
25965,32.567,26824,355,1.306,0.199467,0.198944,0.199497,0.20051,0.201583
25966,32.567,26824,355,1.306,0.199467,0.198945,0.199496,0.20051,0.201583
25967,32.567,26824,355,1.306,0.199467,0.198945,0.199497,0.20051,0.201583
25968,32.569,26824,355,1.306,0.199466,0.198945,0.199496,0.20051,0.201583
25969,32.57,26824,355,1.306,0.199467,0.198945,0.199497,0.20051,0.201583
25970,32.57,26824,355,1.306,0.199466,0.198945,0.199497,0.20051,0.201583
25971,32.57,26824,355,1.306,0.199466,0.198945,0.199496,0.200511,0.201582
25972,32.57,26824,355,1.306,0.199466,0.198945,0.199496,0.200511,0.201583
25973,32.57,26824,355,1.306,0.199466,0.198945,0.199496,0.200511,0.201583
25974,32.57,26824,355,1.306,0.199465,0.198945,0.199496,0.200511,0.201583
25975,32.578,26824,355,1.306,0.199465,0.198945,0.199496,0.200511,0.201583
25976,32.578,26824,355,1.306,0.199465,0.198945,0.199496,0.20051,0.201583
25977,32.578,26824,355,1.306,0.199465,0.198945,0.199496,0.200511,0.201583
25978,32.58,26824,355,1.306,0.199466,0.198945,0.199496,0.200511,0.201583
25979,32.58,26824,355,1.306,0.199466,0.198945,0.199495,0.200511,0.201583
25980,32.582,26824,355,1.306,0.199466,0.198945,0.199496,0.200511,0.201583
25981,32.582,26824,355,1.306,0.199466,0.198944,0.199496,0.200511,0.201583
25982,32.584,26824,355,1.306,0.199466,0.198944,0.199496,0.200511,0.201583
25983,32.584,26824,355,1.306,0.199466,0.198944,0.199496,0.200511,0.201583
25984,32.586,26824,355,1.306,0.199466,0.198944,0.199497,0.200511,0.201582
25985,32.588,26824,355,1.306,0.199465,0.198944,0.199497,0.200511,0.201583
25986,32.588,26824,355,1.306,0.199465,0.198944,0.199498,0.200511,0.201582
25987,32.588,26824,355,1.306,0.199465,0.198944,0.199498,0.20051,0.201583
25988,32.59,26824,355,1.306,0.199465,0.198944,0.199498,0.200511,0.201582
25989,32.59,26824,355,1.306,0.199465,0.198943,0.199498,0.200511,0.201583
25990,32.592,26824,355,1.306,0.199465,0.198943,0.199498,0.200511,0.201583
25991,32.594,26824,355,1.306,0.199465,0.198943,0.199498,0.200511,0.201584
25992,32.594,26824,355,1.306,0.199465,0.198943,0.199498,0.20051,0.201584
25993,32.594,26824,355,1.306,0.199465,0.198943,0.199497,0.20051,0.201584
25994,32.596,26824,355,1.306,0.199465,0.198943,0.199497,0.20051,0.201584
25995,32.598,26824,355,1.306,0.199466,0.198943,0.199497,0.20051,0.201583
25996,32.598,26824,355,1.306,0.199466,0.198943,0.199497,0.20051,0.201584
25997,32.6,26824,355,1.306,0.199466,0.198943,0.199497,0.20051,0.201584
25998,32.6,26824,355,1.306,0.199466,0.198943,0.199498,0.20051,0.201583
25999,32.602,26824,355,1.306,0.199466,0.198943,0.199498,0.20051,0.201583
26000,32.602,26824,355,1.306,0.199466,0.198943,0.199498,0.20051,0.201583
26001,32.604,26824,355,1.306,0.199465,0.198944,0.199498,0.20051,0.201583
26002,32.604,26824,355,1.306,0.199465,0.198944,0.199499,0.20051,0.201582
26003,32.604,26824,355,1.306,0.199466,0.198944,0.199499,0.20051,0.201582
26004,32.604,26824,355,1.306,0.199466,0.198944,0.199498,0.20051,0.201582
26005,32.604,26824,355,1.306,0.199466,0.198944,0.199498,0.200511,0.201581
26006,32.604,26824,355,1.306,0.199466,0.198944,0.199498,0.200511,0.201581
26007,32.604,26824,355,1.306,0.199466,0.198944,0.199498,0.200511,0.201581
26008,32.604,26824,355,1.306,0.199466,0.198944,0.199498,0.200511,0.201581
26009,32.604,26824,355,1.306,0.199467,0.198944,0.199498,0.20051,0.201581
26010,32.604,26824,355,1.306,0.199467,0.198944,0.199498,0.20051,0.201581
26011,32.604,26824,355,1.306,0.199467,0.198944,0.199498,0.20051,0.201581
26012,32.604,26824,355,1.306,0.199467,0.198943,0.199498,0.20051,0.201581
26013,32.604,26824,355,1.306,0.199467,0.198943,0.199498,0.200511,0.201581
26014,32.604,26824,355,1.306,0.199468,0.198943,0.199498,0.20051,0.201581
26015,32.604,26824,355,1.306,0.199468,0.198943,0.199498,0.20051,0.201581
26016,32.617,26824,355,1.306,0.199468,0.198943,0.199497,0.200511,0.201581
26017,32.619,26824,355,1.306,0.199468,0.198943,0.199497,0.200511,0.201581
26018,32.619,26824,355,1.306,0.199468,0.198943,0.199497,0.200511,0.201581
26019,32.619,26824,355,1.306,0.199468,0.198943,0.199497,0.200511,0.201581
26020,32.619,26824,355,1.306,0.199468,0.198943,0.199497,0.200511,0.20158
26021,32.619,26824,355,1.306,0.199468,0.198943,0.199497,0.200511,0.20158
26022,32.619,26824,355,1.306,0.199468,0.198943,0.199497,0.200511,0.201581
26023,32.619,26824,355,1.306,0.199468,0.198943,0.199497,0.200511,0.201581
26024,32.619,26824,355,1.306,0.199467,0.198943,0.199498,0.200511,0.201581
26025,32.619,26824,355,1.306,0.199467,0.198943,0.199498,0.200511,0.201581
26026,32.619,26824,355,1.306,0.199467,0.198943,0.199498,0.200511,0.201582
26027,32.619,26824,355,1.306,0.199467,0.198942,0.199499,0.200511,0.201581
26028,32.619,26824,355,1.306,0.199468,0.198942,0.199499,0.20051,0.201581
26029,32.619,26824,355,1.306,0.199468,0.198942,0.199499,0.20051,0.201581
26030,32.634,26824,355,1.306,0.199468,0.198942,0.199498,0.200511,0.201582
26031,32.635,26824,355,1.306,0.199468,0.198942,0.199498,0.200511,0.201581
26032,32.635,26824,355,1.306,0.199468,0.198942,0.199497,0.200511,0.201582
26033,32.635,26824,355,1.306,0.199468,0.198942,0.199497,0.200511,0.201581
26034,32.635,26824,355,1.306,0.199468,0.198942,0.199497,0.200511,0.201581
26035,32.635,26824,355,1.306,0.199468,0.198942,0.199497,0.200511,0.201581
26036,32.635,26824,355,1.306,0.199468,0.198942,0.199498,0.200511,0.201581
26037,32.635,26824,355,1.306,0.199469,0.198943,0.199497,0.200511,0.201581
26038,32.635,26824,355,1.306,0.199468,0.198943,0.199497,0.200511,0.201581
26039,32.635,26824,355,1.306,0.199467,0.198943,0.199497,0.200511,0.201582
26040,32.635,26824,355,1.306,0.199468,0.198943,0.199497,0.200511,0.201582
26041,32.635,26824,355,1.306,0.199468,0.198943,0.199497,0.200511,0.201581
26042,32.635,26824,355,1.306,0.199467,0.198943,0.199497,0.20051,0.201582
26043,32.635,26824,355,1.306,0.199468,0.198943,0.199497,0.20051,0.201582
26044,32.635,26824,355,1.306,0.199467,0.198943,0.199497,0.200511,0.201582
26045,32.65,26824,355,1.306,0.199467,0.198943,0.199497,0.200511,0.201582
26046,32.651,26824,355,1.306,0.199467,0.198943,0.199497,0.200511,0.201582
26047,32.652,26824,355,1.306,0.199468,0.198943,0.199497,0.200511,0.201581
26048,32.653,26824,355,1.306,0.199467,0.198943,0.199497,0.200511,0.201581
26049,32.654,26824,355,1.306,0.199467,0.198943,0.199497,0.200511,0.201582
26050,32.654,26824,355,1.306,0.199467,0.198943,0.199497,0.200511,0.201582
26051,32.654,26824,355,1.306,0.199467,0.198943,0.199497,0.200511,0.201582
26052,32.654,26824,355,1.306,0.199467,0.198943,0.199497,0.200511,0.201582
